day	stream	len	count
20250103	xinqing	8	2061070
20250103	xinqing	9	11016918
20250106	orders	8	34696468
20250106	orders	9	69798680
20250106	trades	8	26635541
20250106	trades	9	59822233
20250106	xinqing	8	2037022
20250106	xinqing	9	10690848
20250107	orders	8	29195201
20250107	orders	9	68256860
20250107	trades	8	21712722
20250107	trades	9	59144597
20250107	xinqing	8	1992337
20250107	xinqing	9	10509732
20250108	orders	8	30289087
20250108	orders	9	79779559
20250108	trades	8	22922660
20250108	trades	9	69495001
20250108	xinqing	8	2007681
20250108	xinqing	9	10987480
20250109	orders	8	30304517
20250109	orders	9	67723555
20250109	trades	8	22579433
20250109	trades	9	58771186
20250109	xinqing	8	1993552
20250109	xinqing	9	10295937
20250110	orders	8	30712886
20250110	orders	9	69023787
20250110	trades	8	23124857
20250110	trades	9	60935600
20250110	xinqing	8	1986482
20250110	xinqing	9	10368492
20250113	orders	8	32204278
20250113	orders	9	60824277
20250113	trades	8	24794004
20250113	trades	9	51946207
20250113	xinqing	8	2005438
20250113	xinqing	9	10060497
20250114	orders	8	29187081
20250114	orders	9	78601296
20250114	trades	8	21915906
20250114	trades	9	69748237
20250114	xinqing	8	2012162
20250114	xinqing	9	11093346
20250115	orders	8	35091196
20250115	orders	9	65317313
20250115	trades	8	27046306
20250115	trades	9	57052466
20250115	xinqing	8	2054663
20250115	xinqing	9	10338239
20250116	orders	8	35536958
20250116	orders	9	68889950
20250116	trades	8	27563462
20250116	trades	9	59569374
20250116	xinqing	8	2053848
20250116	xinqing	9	10545264
20250117	orders	8	29826079
20250117	orders	9	67045192
20250117	trades	8	21916382
20250117	trades	9	57243566
20250117	xinqing	8	1979511
20250117	xinqing	9	10316922
20250120	orders	8	33236664
20250120	orders	9	64815058
20250120	trades	8	25032740
20250120	trades	9	56678302
20250120	xinqing	8	2047436
20250120	xinqing	9	10432093
20250121	orders	8	31467444
20250121	orders	9	64795656
20250121	trades	8	23707914
20250121	trades	9	56279389
20250121	xinqing	8	2035602
20250121	xinqing	9	10274148
20250122	orders	8	28814725
20250122	orders	9	62549635
20250122	trades	8	21381432
20250122	trades	9	54729331
20250122	xinqing	8	1990311
20250122	xinqing	9	10135816
20250123	orders	8	35788068
20250123	orders	9	66480389
20250123	trades	8	27868063
20250123	trades	9	58430176
20250123	xinqing	8	2064742
20250123	xinqing	9	10317516
20250124	orders	8	28402889
20250124	orders	9	66323292
20250124	trades	8	21034948
20250124	trades	9	57806929
20250124	xinqing	8	2001494
20250124	xinqing	9	10538518
20250127	orders	8	29841175
20250127	orders	9	58267927
20250127	trades	8	22715359
20250127	trades	9	51473312
20250127	xinqing	8	2022487
20250127	xinqing	9	10151257
20250205	orders	8	31760142
20250205	orders	9	63824234
20250205	trades	8	24522627
20250205	trades	9	56660514
20250205	xinqing	8	2028983
20250205	xinqing	9	10464893
20250206	orders	8	29415528
20250206	orders	9	75499089
20250206	trades	8	22062333
20250206	trades	9	67247908
20250206	xinqing	8	1975136
20250206	xinqing	9	10784320
20250207	orders	8	33594615
20250207	orders	9	92539196
20250207	trades	8	25509036
20250207	trades	9	83690494
20250207	xinqing	8	2047529
20250207	xinqing	9	11356499
20250210	orders	8	37313674
20250210	orders	9	79980838
20250210	trades	8	28688186
20250210	trades	9	71056897
20250210	xinqing	8	2052178
20250210	xinqing	9	10955977
20250211	orders	8	37584958
20250211	orders	9	77447106
20250211	trades	8	29268319
20250211	trades	9	68071000
20250211	xinqing	8	2067238
20250211	xinqing	9	10661692
20250212	orders	8	32986711
20250212	orders	9	79214272
20250212	trades	8	24415095
20250212	trades	9	69598739
20250212	xinqing	8	2006300
20250212	xinqing	9	10719859
20250213	orders	8	38136373
20250213	orders	9	84427504
20250213	trades	8	29117371
20250213	trades	9	74508719
20250213	xinqing	8	2042933
20250213	xinqing	9	10774230
20250214	orders	8	35819686
20250214	orders	9	78614013
20250214	trades	8	26864330
20250214	trades	9	69233609
20250214	xinqing	8	2024852
20250214	xinqing	9	10599736
20250217	orders	8	39296603
20250217	orders	9	84104596
20250217	trades	8	30323065
20250217	trades	9	74551500
20250217	xinqing	8	2045510
20250217	xinqing	9	10969908
20250218	orders	8	35818034
20250218	orders	9	84901226
20250218	trades	8	26674855
20250218	trades	9	77031006
20250218	xinqing	8	2036645
20250218	xinqing	9	10961895
20250219	orders	8	34276044
20250219	orders	9	79337577
20250219	trades	8	25622010
20250219	trades	9	69318436
20250219	xinqing	8	2025570
20250219	xinqing	9	10711405
20250220	orders	8	37935810
20250220	orders	9	79808579
20250220	trades	8	28506586
20250220	trades	9	69387966
20250220	xinqing	8	2058832
20250220	xinqing	9	10864350
20250221	orders	8	38825133
20250221	orders	9	90659317
20250221	trades	8	29677166
20250221	trades	9	79318337
20250221	xinqing	8	2070750
20250221	xinqing	9	11092827
20250224	orders	8	44186955
20250224	orders	9	85892491
20250224	trades	8	34325730
20250224	trades	9	75139532
20250224	xinqing	8	2093081
20250224	xinqing	9	11049028
20250225	orders	8	38940991
20250225	orders	9	85686515
20250225	trades	8	28900330
20250225	trades	9	75920274
20250225	xinqing	8	2055352
20250225	xinqing	9	10910157
20250226	orders	8	38613760
20250226	orders	9	86639361
20250226	trades	8	28176190
20250226	trades	9	75074280
20250226	xinqing	8	2060034
20250226	xinqing	9	10956925
20250227	orders	8	40331325
20250227	orders	9	91211522
20250227	trades	8	30035596
20250227	trades	9	80154489
20250227	xinqing	8	2076851
20250227	xinqing	9	11240142
20250228	orders	8	38989317
20250228	orders	9	84789447
20250228	trades	8	29457348
20250228	trades	9	76084829
20250228	xinqing	8	2071295
20250228	xinqing	9	11039207
20250303	orders	8	38040401
20250303	orders	9	78624967
20250303	trades	8	28759088
20250303	trades	9	68774714
20250303	xinqing	8	2074887
20250303	xinqing	9	11023091
20250304	orders	8	32877329
20250304	orders	9	72894734
20250304	trades	8	23782216
20250304	trades	9	62160266
20250304	xinqing	8	2029846
20250304	xinqing	9	10599925
20250305	orders	8	34286046
20250305	orders	9	76396629
20250305	trades	8	24959556
20250305	trades	9	65329254
20250305	xinqing	8	2068185
20250305	xinqing	9	10663041
20250306	orders	8	35504297
20250306	orders	9	85547588
20250306	trades	8	25577081
20250306	trades	9	74538686
20250306	xinqing	8	2063961
20250306	xinqing	9	11075772
20250307	orders	8	37843913
20250307	orders	9	85483709
20250307	trades	8	28161908
20250307	trades	9	74317916
20250307	xinqing	8	2056659
20250307	xinqing	9	10909517
20250310	orders	8	36858334
20250310	orders	9	74387314
20250310	trades	8	27085850
20250310	trades	9	64691980
20250310	xinqing	8	2075685
20250310	xinqing	9	10884512
20250311	orders	8	33589329
20250311	orders	9	76973653
20250311	trades	8	23785735
20250311	trades	9	66035878
20250311	xinqing	8	2054472
20250311	xinqing	9	10793153
20250312	orders	8	36265820
20250312	orders	9	81470074
20250312	trades	8	26023033
20250312	trades	9	70236293
20250312	xinqing	8	2081439
20250312	xinqing	9	11011037
20250313	orders	8	36866574
20250313	orders	9	81961952
20250313	trades	8	27429785
20250313	trades	9	71169468
20250313	xinqing	8	2079812
20250313	xinqing	9	11051343
20250314	orders	8	35405949
20250314	orders	9	87786189
20250314	trades	8	25703742
20250314	trades	9	75745743
20250314	xinqing	8	2066839
20250314	xinqing	9	11490608
20250317	orders	8	38176531
20250317	orders	9	74795610
20250317	trades	8	28024622
20250317	trades	9	64148968
20250317	xinqing	8	2111993
20250317	xinqing	9	11085439
20250318	orders	8	33901080
20250318	orders	9	73743539
20250318	trades	8	23732305
20250318	trades	9	63213539
20250318	xinqing	8	2085360
20250318	xinqing	9	10883086
20250319	orders	8	33774793
20250319	orders	9	73436242
20250319	trades	8	24154188
20250319	trades	9	62472393
20250319	xinqing	8	2067099
20250319	xinqing	9	10853749
20250320	orders	8	32617446
20250320	orders	9	75792451
20250320	trades	8	23031330
20250320	trades	9	64516976
20250320	xinqing	8	2054677
20250320	xinqing	9	10937040
20250321	orders	8	35479713
20250321	orders	9	80749832
20250321	trades	8	25841889
20250321	trades	9	70447909
20250321	xinqing	8	2071470
20250321	xinqing	9	11291427
20250324	orders	8	33428922
20250324	orders	9	83616646
20250324	trades	8	24819533
20250324	trades	9	73584732
20250324	xinqing	8	2065017
20250324	xinqing	9	11529253
20250325	orders	8	32750389
20250325	orders	9	69841915
20250325	trades	8	23946462
20250325	trades	9	60030125
20250325	xinqing	8	2058268
20250325	xinqing	9	10886930
20250326	orders	8	31807718
20250326	orders	9	65858398
20250326	trades	8	22925948
20250326	trades	9	55529194
20250326	xinqing	8	2071707
20250326	xinqing	9	10844094
20250327	orders	8	33521457
20250327	orders	9	65432947
20250327	trades	8	24558452
20250327	trades	9	55341262
20250327	xinqing	8	2085918
20250327	xinqing	9	10634522
20250328	orders	8	30122523
20250328	orders	9	67337772
20250328	trades	8	21409409
20250328	trades	9	57325410
20250328	xinqing	8	2038203
20250328	xinqing	9	10759118
20250331	orders	8	31824167
20250331	orders	9	74037323
20250331	trades	8	23786524
20250331	trades	9	64022664
20250331	xinqing	8	2051855
20250331	xinqing	9	11006898
20250401	orders	8	29388195
20250401	orders	9	66820338
20250401	trades	8	21234476
20250401	trades	9	56847707
20250401	xinqing	8	2046106
20250401	xinqing	9	10787857
20250402	orders	8	27554269
20250402	orders	9	58899164
20250402	trades	8	19107857
20250402	trades	9	49773227
20250402	xinqing	8	2017970
20250402	xinqing	9	10292177
20250403	orders	8	30037500
20250403	orders	9	67810612
20250403	trades	8	21308715
20250403	trades	9	56989086
20250403	xinqing	8	2044661
20250403	xinqing	9	10752952
20250407	orders	8	44131377
20250407	orders	9	61472292
20250407	trades	8	37475305
20250407	trades	9	54111501
20250407	xinqing	8	2155642
20250407	xinqing	9	9395743
20250408	orders	8	48992544
20250408	orders	9	91401446
20250408	trades	8	40513008
20250408	trades	9	83775643
20250408	xinqing	8	2169079
20250408	xinqing	9	11548491
20250409	orders	8	48957625
20250409	orders	9	98166390
20250409	trades	8	39040186
20250409	trades	9	84513171
20250409	xinqing	8	2129970
20250409	xinqing	9	11702620
20250410	orders	8	44843846
20250410	orders	9	82704284
20250410	trades	8	34665939
20250410	trades	9	71972306
20250410	xinqing	8	2152232
20250410	xinqing	9	11239218
20250411	orders	8	34223571
20250411	orders	9	76395198
20250411	trades	8	25000738
20250411	trades	9	65350952
20250411	xinqing	8	2076886
20250411	xinqing	9	10940912
20250414	orders	8	35276604
20250414	orders	9	71275194
20250414	trades	8	26416204
20250414	trades	9	61320966
20250414	xinqing	8	2086287
20250414	xinqing	9	10839553
20250415	orders	8	32172647
20250415	orders	9	67637225
20250415	trades	8	23913042
20250415	trades	9	57719744
20250415	xinqing	8	2060928
20250415	xinqing	9	10629464
20250416	orders	8	29803585
20250416	orders	9	72457857
20250416	trades	8	21395298
20250416	trades	9	62839700
20250416	xinqing	8	2027197
20250416	xinqing	9	10948015
20250417	orders	8	28364310
20250417	orders	9	62973959
20250417	trades	8	19995228
20250417	trades	9	52908945
20250417	xinqing	8	2039904
20250417	xinqing	9	10628584
20250418	orders	8	28597981
20250418	orders	9	59953354
20250418	trades	8	20732499
20250418	trades	9	50787471
20250418	xinqing	8	2017323
20250418	xinqing	9	10366694
20250421	orders	8	28554888
20250421	orders	9	63305302
20250421	trades	8	20716773
20250421	trades	9	54190829
20250421	xinqing	8	2027029
20250421	xinqing	9	10546956
20250422	orders	8	32711619
20250422	orders	9	65715967
20250422	trades	8	24036330
20250422	trades	9	55329436
20250422	xinqing	8	2051667
20250422	xinqing	9	10589160
20250423	orders	8	33361491
20250423	orders	9	68489915
20250423	trades	8	24565956
20250423	trades	9	58454552
20250423	xinqing	8	2064280
20250423	xinqing	9	10748033
20250424	orders	8	32366544
20250424	orders	9	66813811
20250424	trades	8	23617848
20250424	trades	9	56552067
20250424	xinqing	8	2058050
20250424	xinqing	9	10777618
20250425	orders	8	31009546
20250425	orders	9	69405212
20250425	trades	8	22357700
20250425	trades	9	57880741
20250425	xinqing	8	2047380
20250425	xinqing	9	10730084
20250428	orders	8	36041810
20250428	orders	9	63315472
20250428	trades	8	27366059
20250428	trades	9	53780654
20250428	xinqing	8	2092865
20250428	xinqing	9	10508181
20250429	orders	8	31606136
20250429	orders	9	64432499
20250429	trades	8	22825196
20250429	trades	9	54112738
20250429	xinqing	8	2054572
20250429	xinqing	9	10561869
20250430	orders	8	31979946
20250430	orders	9	69133790
20250430	trades	8	23356943
20250430	trades	9	59550045
20250430	xinqing	8	2057053
20250430	xinqing	9	10728946
20250506	orders	8	33205389
20250506	orders	9	74266598
20250506	trades	8	24957447
20250506	trades	9	65605692
20250506	xinqing	8	2085154
20250506	xinqing	9	11175022
20250507	orders	8	38853094
20250507	orders	9	74891905
20250507	trades	8	29588536
20250507	trades	9	65014208
20250507	xinqing	8	2124225
20250507	xinqing	9	11036966
20250508	orders	8	31897915
20250508	orders	9	71055678
20250508	trades	8	22901598
20250508	trades	9	61403556
20250508	xinqing	8	2072471
20250508	xinqing	9	10912004
20250509	orders	8	33275404
20250509	orders	9	66768889
20250509	trades	8	24683188
20250509	trades	9	57727319
20250509	xinqing	8	2080999
20250509	xinqing	9	10681861
20250512	orders	8	32315223
20250512	orders	9	68018867
20250512	trades	8	23686296
20250512	trades	9	58110454
20250512	xinqing	8	2074745
20250512	xinqing	9	10641124
20250513	orders	8	36047692
20250513	orders	9	67185574
20250513	trades	8	26261152
20250513	trades	9	57653568
20250513	xinqing	8	2119062
20250513	xinqing	9	10609026
20250514	orders	8	30845136
20250514	orders	9	73523972
20250514	trades	8	21849681
20250514	trades	9	62973720
20250514	xinqing	8	2048541
20250514	xinqing	9	10806755
20250515	orders	8	33117684
20250515	orders	9	64422625
20250515	trades	8	24229377
20250515	trades	9	55259914
20250515	xinqing	8	2055215
20250515	xinqing	9	10515552
20250516	orders	8	30105512
20250516	orders	9	64602223
20250516	trades	8	21569397
20250516	trades	9	54854570
20250516	xinqing	8	2040652
20250516	xinqing	9	10560897
20250519	orders	8	32794922
20250519	orders	9	64922089
20250519	trades	8	24396020
20250519	trades	9	53958186
20250519	xinqing	8	2067393
20250519	xinqing	9	10736141
20250520	orders	8	31642056
20250520	orders	9	66425928
20250520	trades	8	22898969
20250520	trades	9	56049681
20250520	xinqing	8	2060123
20250520	xinqing	9	10820172
20250521	orders	8	32333701
20250521	orders	9	66519004
20250521	trades	8	23091432
20250521	trades	9	56683965
20250521	xinqing	8	2058863
20250521	xinqing	9	10571111
20250522	orders	8	31157497
20250522	orders	9	66486201
20250522	trades	8	21983914
20250522	trades	9	57487734
20250522	xinqing	8	2055325
20250522	xinqing	9	10813937
20250523	orders	8	29655937
20250523	orders	9	68087899
20250523	trades	8	21010002
20250523	trades	9	59154996
20250523	xinqing	8	2036747
20250523	xinqing	9	10723088
20250526	orders	8	28166485
20250526	orders	9	62304179
20250526	trades	8	20306627
20250526	trades	9	52892269
20250526	xinqing	8	2024349
20250526	xinqing	9	10479472
20250527	orders	8	29097925
20250527	orders	9	62991284
20250527	trades	8	20919020
20250527	trades	9	53537545
20250527	xinqing	8	2033559
20250527	xinqing	9	10425849
20250528	orders	8	28948614
20250528	orders	9	63515726
20250528	trades	8	20913456
20250528	trades	9	53973167
20250528	xinqing	8	2027901
20250528	xinqing	9	10401206
20250529	orders	8	30763816
20250529	orders	9	68822019
20250529	trades	8	22239364
20250529	trades	9	59093350
20250529	xinqing	8	2052294
20250529	xinqing	9	10893085
20250530	orders	8	32624357
20250530	orders	9	63101258
20250530	trades	8	24542461
20250530	trades	9	54729576
20250530	xinqing	8	2068221
20250530	xinqing	9	10631216
20250603	orders	8	30826053
20250603	orders	9	63759963
20250603	trades	8	22941999
20250603	trades	9	55131531
20250603	xinqing	8	2062810
20250603	xinqing	9	10667153
20250604	orders	8	29790004
20250604	orders	9	66127740
20250604	trades	8	21398289
20250604	trades	9	56350422
20250604	xinqing	8	2038899
20250604	xinqing	9	10683764
20250605	orders	8	31194740
20250605	orders	9	71129528
20250605	trades	8	22315229
20250605	trades	9	61462051
20250605	xinqing	8	2061958
20250605	xinqing	9	10794340
20250606	orders	8	31727440
20250606	orders	9	64283175
20250606	trades	8	22629969
20250606	trades	9	54507751
20250606	xinqing	8	2056457
20250606	xinqing	9	10558183
20250609	orders	8	31161084
20250609	orders	9	67756453
20250609	trades	8	22582672
20250609	trades	9	58110998
20250609	xinqing	8	2065662
20250609	xinqing	9	10898595
20250610	orders	8	31345327
20250610	orders	9	77890360
20250610	trades	8	22348507
20250610	trades	9	67486632
20250610	xinqing	8	2061823
20250610	xinqing	9	11093302
20250611	orders	8	32379585
20250611	orders	9	66729644
20250611	trades	8	23249346
20250611	trades	9	56599212
20250611	xinqing	8	2072861
20250611	xinqing	9	10687285
20250612	orders	8	30312935
20250612	orders	9	67739623
20250612	trades	8	21161084
20250612	trades	9	57505959
20250612	xinqing	8	2045608
20250612	xinqing	9	10829483
20250613	orders	8	33032235
20250613	orders	9	79667082
20250613	trades	8	24531149
20250613	trades	9	69295272
20250613	xinqing	8	2075436
20250613	xinqing	9	11224116
20250616	orders	8	31690472
20250616	orders	9	63975082
20250616	trades	8	23547010
20250616	trades	9	54939830
20250616	xinqing	8	2068053
20250616	xinqing	9	10640823
20250617	orders	8	29878964
20250617	orders	9	66153718
20250617	trades	8	21210720
20250617	trades	9	56576914
